prefix,rate
2642,6.8
978,4.02
2625,7.82
360,5.71
101,0.59
640,9.62
1072,5.82
107,4.33
2084,5.7
2134,3.14
174,3.87
1569,7.94
2008,5.28
1578,5.65
822,5.96
1426,7.8
643,8.08
1713,5.74
195,1.57
1315,7.07
1925,1.69
1333,6.86
2157,1.1
1473,5.63
1789,7.55
2595,6.46
2414,3.06
2204,7.03
2057,1.81
339,7.09
248,7.11
2905,9.31
625,4.36
1416,8.54
1732,0.51
1877,5.7
2306,4.21
1454,7.53
184,7.93
2497,7.84
2080,3.0
497,7.16
2179,6.76
2253,1.58
1229,9.43
511,3.08
2298,0.28
2653,5.81
290,8.53
2304,5.17
1685,7.11
2079,3.04
1855,5.64
542,9.58
1002,6.66
772,2.5
172,7.05
2958,1.95
1590,4.09
1383,2.0
1198,1.72
2019,2.05
2268,1.74
2767,7.88
580,2.21
474,6.72
1764,7.57
2530,3.03
429,5.57
1758,5.93
2136,0.73
1344,5.4
2572,2.25
1741,2.46
1304,5.18
596,4.26
671,1.62
2988,3.72
1670,4.93
1844,2.09
1669,7.74
2665,1.45
367,9.14
218,3.1
1670,1.22
1576,0.7
2185,3.92
523,1.39
1047,8.35
2704,8.79
1788,4.89
370,3.45
2755,5.79
2921,3.82
482,1.75
2256,1.54
2106,7.38
1073,3.73
2599,3.42
1693,8.38
686,0.66
2907,4.47
433,8.94
974,4.95
1360,7.91
1206,3.78
2755,4.88
1787,1.2
158,0.95
211,9.07
1282,6.91
2307,8.06
2197,2.18
2669,9.17
1450,4.61
2323,3.71
2959,6.54
167,0.56
2985,2.4
837,3.19
1670,8.26
1593,6.68
2561,6.82
1322,5.5
2040,3.71
1737,2.8
1583,0.76
1292,4.75
1157,2.56
2280,4.21
255,3.45
1315,1.37
2787,0.91
1352,2.31
1934,2.9
2118,2.85
2258,9.47
2611,7.69
624,4.9
640,9.6
1269,2.68
794,9.97
2782,0.98
1129,6.33
1112,7.25
1605,1.71
2148,6.07
1499,6.24
1894,2.36
2100,7.91
1361,9.47
2731,2.57
1196,6.63
930,0.94
2670,1.36
1980,4.79
2808,1.27
2978,3.89
2878,7.33
1797,3.76
750,1.79
1998,4.01
1180,0.42
1100,6.11
270,1.6
2109,3.64
2057,1.39
1145,5.92
1517,8.06
1858,7.77
1557,0.73
2321,6.76
2985,4.48
2957,8.55
2784,4.91
1463,7.05
2118,6.77
1827,5.56
1166,1.04
2379,4.59
1506,4.41
2622,8.94
1178,0.3
1701,3.23
1614,7.68
2470,6.65
571,3.77
2277,8.55
2979,5.28
1884,9.23
1018,0.89
1534,1.75
326,3.12
1883,6.14
602,8.17
696,0.61
2406,7.36
2311,5.87
1085,9.32
497,3.97
1755,8.41
1614,6.62
2848,1.1
2098,8.71
2239,1.43
2700,4.94
2590,6.56
1250,1.1
1663,3.0
102,4.85
1155,1.25
443,0.3
1056,5.13
1070,2.2
1086,5.81
1745,5.43
1883,4.04
2852,5.06
740,2.52
2763,8.76
618,6.55
1596,7.86
1785,9.82
634,8.29
2222,6.67
2401,1.15
334,7.43
1725,8.68
342,4.99
1484,6.39
485,9.53
1122,0.82
2627,7.03
1687,8.12
1066,5.89
992,4.88
616,4.95
2079,2.11
955,6.21
2697,4.59
187,1.74
1664,5.11
1211,6.38
774,9.81
675,3.28
547,0.53
1727,1.41
2528,9.25
643,6.7
279,2.52
216,7.89
692,0.57
1104,6.46
2468,5.06
1633,2.45
2509,9.74
1888,3.87
1413,0.37
469,2.67
657,9.44
1682,9.65
1458,0.18
488,0.29
2967,5.71
388,6.44
1579,4.16
1184,8.75
2976,4.82
2497,1.16
1698,5.46
1406,4.56
273,2.56
2602,7.63
942,9.74
2129,6.05
585,8.99
399,8.24
1970,1.09
2162,3.14
401,3.59
2763,4.71
1091,6.16
543,7.8
1682,9.9
791,3.5
473,6.52
2711,5.4
2792,8.78
2596,0.81
1230,6.97
443,5.57
2530,1.34
446,6.15
326,0.88
1903,9.04
1752,1.8
841,3.4
2751,0.28
2614,0.63
2902,0.24
366,7.68
1114,0.69
2876,3.69
249,3.18
432,5.41
440,2.49
2232,4.87
1657,4.73
1804,6.1
1110,8.52
692,0.86
620,8.09
2049,3.96
2302,8.32
1461,3.76
2438,0.22
1000,5.06
1853,9.27
1517,9.82
567,7.29
1591,0.7
1102,4.06
2352,3.86
674,1.53
2049,9.05
2115,1.33
129,7.85
2167,6.66
363,9.15
863,0.88
570,9.98
1657,2.47
696,2.89
1159,1.07
671,7.93
1191,1.89
584,5.47
534,9.48
1209,4.27
210,1.03
2048,3.26
770,8.55
876,1.43
1004,4.66
2034,1.78
135,5.48
2918,9.94
1068,1.78
327,6.03
2813,1.28
2044,4.83
386,9.99
1150,2.18
2925,1.78
1354,1.21
2004,8.66
1909,3.58
2262,9.04
2813,6.42
2608,5.53
1255,2.75
2794,3.94
1649,0.95
1743,9.24
125,7.57
835,2.87
1042,8.29
2515,1.58
276,2.29
1996,7.82
200,9.35
1653,5.93
1704,9.46
237,9.5
2901,0.51
619,3.99
1793,7.26
353,7.91
264,7.96
729,0.39
508,5.84
589,8.17
2762,1.96
730,9.07
2018,3.75
1710,7.64
2263,9.48
2684,3.99
1910,7.7
1942,8.38
899,9.5
1684,7.84
2890,1.54
1424,8.15
2495,8.58
2974,1.22
961,4.45
1370,9.15
1455,1.0
1151,9.54
148,5.25
615,8.97
1070,6.46
2715,3.34
1194,0.48
2718,7.69
2316,7.88
457,0.7
2621,9.43
706,1.59
2999,3.25
864,7.93
1278,8.31
1732,7.2
1684,4.92
885,2.29
1828,2.76
1111,8.17
1804,6.16
502,0.44
2909,8.0
512,3.99
893,4.08
2637,8.23
2118,0.43
237,9.0
1108,5.58
327,0.74
709,4.6
1174,0.67
2017,8.26
131,5.26
1438,2.91
287,6.57
2804,9.57
2548,7.39
2361,8.12
2679,6.97
2226,3.99
2323,6.9
2206,4.48
2039,0.72
419,7.15
2969,2.98
895,7.32
1568,4.31
394,3.79
233,9.89
2646,4.08
296,9.46
2509,1.14
590,5.72
2219,3.02
1117,6.34
2697,7.96
457,9.16
1233,1.92
2763,6.12
865,2.14
2744,7.74
1913,7.04
1499,5.5
1735,5.77
2410,2.51
2819,8.5
1640,4.89
2654,3.81
497,5.76
103,8.1
600,1.12
1712,4.16
2269,4.98
1946,0.46
811,1.88
2515,9.79
1075,1.88
1195,5.75
2349,6.45
1554,4.37
1824,4.28
2896,1.44
298,6.63
1940,4.37
1374,8.9
1261,7.66
1691,3.69
2190,6.25
1197,3.74
2485,1.04
1208,7.15
1919,4.89
787,2.83
717,1.16
768,1.17
583,9.87
2394,7.36
1391,5.91
2012,6.68
486,8.5
944,0.71
809,2.79
1897,7.23
1908,0.39
2747,3.09
2289,0.53
1131,5.61
1788,9.73
482,5.88
1899,4.76
1576,0.6
1718,9.49
116,3.63
2680,2.59
699,0.63
2779,8.07
2119,8.94
1827,7.54
1652,9.53
2563,4.51
1785,9.55
1888,1.4
2446,8.14
858,2.25
2132,2.01
952,7.13
212,2.16
1270,7.96
2255,0.18
843,8.14
1428,1.51
1732,6.36
382,4.77
1999,7.1
2595,4.86
2003,0.57
2951,1.75
368,2.6
862,9.83
221,0.44
1190,6.81
347,0.31
1286,1.95
1926,3.4
1254,3.78
2902,7.33
2932,9.23
2752,9.47
578,8.59
747,8.99
1086,8.03
1842,9.26
1392,7.92
2927,4.01
2656,3.75
1695,5.41
1128,7.93
1896,6.67
257,9.68
767,7.91
1603,3.09
1205,1.15
292,9.41
2786,4.8
2810,8.62
288,3.88
1712,6.68
1980,7.3
2734,4.03
1476,8.08
2591,3.87
232,9.96
1725,5.98
362,7.96
513,4.98
1745,4.53
1111,6.05
1420,2.8
559,3.4
963,0.56
2159,3.69
1284,2.43
259,5.98
1947,9.58
1215,5.48
1491,7.64
1064,8.75
978,6.35
2094,6.62
2651,9.21
846,8.16
2926,0.38
1947,6.54
2015,0.71
922,6.34
1029,5.46
1018,0.36
2555,8.29
2006,0.39
809,9.36
2801,2.67
749,3.2
462,1.9
2477,8.13
188,7.12
394,0.63
1238,6.87
1326,7.91
2350,1.52
530,7.85
2679,9.34
167,4.09
1524,6.39
2183,5.75
2467,5.67
1822,4.86
2480,6.21
2120,8.42
2046,4.85
2026,7.77
2560,9.95
291,5.35
416,0.57
2172,1.59
2853,6.51
2472,6.62
667,6.11
1251,1.47
2306,1.7
827,9.61
2308,0.1
742,7.48
985,9.48
1432,9.68
2529,7.38
465,6.85
1516,1.96
442,8.13
2356,7.25
2364,2.44
1937,4.56
1631,8.62
2930,0.12
1883,4.84
344,5.73
1170,1.43
283,9.45
241,5.13
2604,9.29
2543,2.8
2952,4.5
2489,5.45
123,2.4
2730,1.2
359,9.33
531,3.05
816,8.83
2651,2.78
2677,4.42
1320,7.94
1727,3.83
1974,8.59
2228,7.56
1854,6.65
305,6.25
2001,5.08
2368,6.8
980,6.54
2726,2.01
1944,1.57
2956,6.33
2081,3.58
527,5.36
478,7.71
1789,1.17
769,5.34
1899,4.45
2562,3.77
1423,2.32
1256,7.96
2793,0.58
528,2.14
1272,2.5
2990,0.39
2626,5.47
119,4.29
1852,7.05
483,8.92
2547,6.14
329,2.83
2820,0.14
1543,3.76
2468,9.93
174,3.06
2077,0.34
999,1.82
1691,4.98
262,1.71
1085,7.73
568,6.63
1536,2.7
1615,1.32
117,0.15
2453,9.27
742,6.35
315,7.81
236,5.07
165,4.72
332,1.62
532,6.99
1874,3.28
641,5.34
1314,7.25
1937,7.53
719,4.69
656,3.1
369,4.51
2770,5.96
1452,4.98
198,5.99
2643,2.65
2885,9.63
1333,1.86
480,5.43
894,5.78
1597,3.78
2736,2.05
832,7.07
662,6.19
2711,3.86
1028,5.96
1221,2.38
354,8.65
1622,4.84
1869,4.6
177,5.28
1671,7.36
562,2.01
1299,4.51
1691,6.29
2292,7.36
2679,4.76
215,5.36
2010,7.36
1044,7.1
2890,3.42
166,5.4
2793,6.69
2528,4.71
1827,3.42
1942,7.87
2341,8.36
1087,3.29
501,4.14
2575,8.13
2984,7.9
2779,8.52
1245,2.75
1188,8.89
983,4.79
1957,2.77
2400,9.95
2647,4.45
1254,5.71
459,7.97
2196,5.54
1157,7.74
2711,5.82
1671,4.37
1449,8.98
1913,3.93
2682,4.28
1409,0.59
2452,9.0
2629,5.77
505,1.85
2614,2.79
1383,8.31
2676,4.46
627,2.62
2548,8.25
2960,6.03
1669,6.23
1477,7.66
674,5.45
780,7.28
1984,1.76
740,0.57
1227,9.08
711,3.72
2490,6.02
995,5.51
2138,7.2
2107,8.63
2932,0.76
1379,6.01
2776,7.99
2817,1.34
1383,3.77
1180,8.17
202,5.08
393,2.81
2420,3.05
2095,7.26
1129,6.27
1149,6.08
2967,9.74
172,6.59
1532,4.57
140,6.05
2133,7.91
